,id_movie,id,name
1211,41588,18,Drama
1212,10447,28,Action
1213,10447,18,Drama
1214,10447,878,Science Fiction
1215,10447,53,Thriller
1216,31586,35,Comedy
1217,31586,18,Drama
1218,31586,10751,Family
1219,31586,14,Fantasy
1220,31586,878,Science Fiction
1221,9300,10749,Romance
1222,9300,18,Drama
1223,9300,14,Fantasy
1224,9559,80,Crime
1225,9559,18,Drama
1226,9559,53,Thriller
1227,9800,18,Drama
1228,713,18,Drama
1229,713,10749,Romance
1230,8291,18,Drama
1231,8291,10749,Romance
1232,18133,18,Drama
1233,25557,27,Horror
1234,25557,878,Science Fiction
1235,25557,53,Thriller
1236,22588,35,Comedy
1237,22588,80,Crime
1238,22588,18,Drama
1239,22588,10402,Music
1240,22588,9648,Mystery
1241,22588,10749,Romance
1242,10872,35,Comedy
1243,1245,18,Drama
1244,1245,10749,Romance
1245,11858,35,Comedy
1246,11858,10752,War
1247,7007,28,Action
1248,7007,18,Drama
1249,7007,53,Thriller
1250,10467,35,Comedy
1251,10467,10749,Romance
1252,5550,28,Action
1253,5550,12,Adventure
1254,5550,80,Crime
1255,5550,878,Science Fiction
1256,5550,53,Thriller
1257,8005,35,Comedy
1258,2088,28,Action
1259,2088,80,Crime
1260,2088,18,Drama
1261,2088,53,Thriller
1262,10412,28,Action
1263,10412,18,Drama
1264,10412,53,Thriller
1265,47889,18,Drama
1266,47889,10749,Romance
1267,14534,18,Drama
1268,56583,18,Drama
1269,41878,18,Drama
1270,424,18,Drama
1271,424,36,History
1272,424,10752,War
1273,35233,35,Comedy
1274,35233,18,Drama
1275,14291,18,Drama
1276,103413,18,Drama
1277,11236,18,Drama
1278,11236,10751,Family
1279,11236,14,Fantasy
1280,11592,35,Comedy
1281,11592,80,Crime
1282,11592,27,Horror
1283,11592,53,Thriller
1284,8850,12,Adventure
1285,8850,14,Fantasy
1286,8850,28,Action
1287,8850,53,Thriller
1288,8850,878,Science Fiction
1289,10445,18,Drama
1290,10445,10749,Romance
1291,695,35,Comedy
1292,695,18,Drama
1293,43535,18,Drama
1294,43535,10751,Family
1295,12519,35,Comedy
1296,12519,18,Drama
1297,23210,9648,Mystery
1298,23210,18,Drama
1299,23210,35,Comedy
1300,858,35,Comedy
1301,858,18,Drama
1302,858,10749,Romance
1303,867,18,Drama
1304,867,53,Thriller
1305,78,878,Science Fiction
1306,78,18,Drama
1307,78,53,Thriller
1308,13203,35,Comedy
1309,13203,18,Drama
1310,13203,10749,Romance
1311,10442,35,Comedy
1312,10442,80,Crime
1313,10442,10749,Romance
1314,11074,80,Crime
1315,11074,28,Action
1316,11074,9648,Mystery
1317,11074,53,Thriller
1318,33367,36,History
1319,33367,18,Drama
1320,33367,10749,Romance
1321,9607,12,Adventure
1322,9607,35,Comedy
1323,9607,10751,Family
1324,9607,14,Fantasy
1325,17585,28,Action
1326,17585,12,Adventure
1327,17585,53,Thriller
1328,17585,80,Crime
1329,9057,28,Action
1330,9057,53,Thriller
1331,20967,18,Drama
1332,20967,10402,Music
1333,10635,35,Comedy
1334,10635,18,Drama
1335,10635,10751,Family
1336,10635,10749,Romance
1337,9479,14,Fantasy
1338,9479,16,Animation
1339,9479,10751,Family
1340,10057,28,Action
1341,10057,12,Adventure
1342,10057,35,Comedy
1343,11969,28,Action
1344,11969,12,Adventure
1345,11969,18,Drama
1346,11969,36,History
1347,11969,37,Western
1348,41590,18,Drama
1349,41590,28,Action
1350,41590,53,Thriller
1351,319,28,Action
1352,319,53,Thriller
1353,319,80,Crime
1354,319,10749,Romance
1355,26408,99,Documentary
1356,26408,36,History
1357,15139,14,Fantasy
1358,15139,878,Science Fiction
1359,15139,10751,Family
1360,15139,16,Animation
1361,161158,18,Drama
1362,161158,35,Comedy
1363,85247,53,Thriller
1364,85247,18,Drama
1365,85247,10749,Romance
1366,11446,35,Comedy
1367,11446,18,Drama
1368,51980,18,Drama
1369,51980,10749,Romance
1370,24405,35,Comedy
1371,24405,10749,Romance
1372,11655,18,Drama
1373,11655,27,Horror
1374,11655,53,Thriller
1375,11800,35,Comedy
1376,11800,10749,Romance
1377,8223,35,Comedy
1378,8223,18,Drama
1379,14587,35,Comedy
1380,14587,18,Drama
1381,31504,35,Comedy
1382,31504,10751,Family
1383,41653,18,Drama
1384,53185,10770,TV Movie
1385,53185,18,Drama
1386,53185,10749,Romance
1387,53185,35,Comedy
1388,95743,18,Drama
1389,95743,10749,Romance
1390,23637,35,Comedy
1391,23637,10769,Foreign
1392,17600,35,Comedy
1393,17600,18,Drama
1394,10897,10749,Romance
1395,10897,35,Comedy
1396,10897,10751,Family
1397,349394,35,Comedy
1398,21352,18,Drama
1399,21352,10751,Family
1400,21352,12,Adventure
1401,68806,53,Thriller
1402,68806,80,Crime
1403,68806,18,Drama
1404,37345,35,Comedy
1405,37345,18,Drama
1406,37345,36,History
1407,37345,9648,Mystery
1408,32562,36,History
1409,32562,99,Documentary
1410,47507,18,Drama
1411,47507,35,Comedy
1412,47507,10749,Romance
1413,47507,10769,Foreign
1414,25403,35,Comedy
1415,25403,18,Drama
1416,124304,10749,Romance
1417,124304,18,Drama
1418,9066,35,Comedy
1419,771,35,Comedy
1420,771,10751,Family
1421,251,14,Fantasy
1422,251,18,Drama
1423,251,53,Thriller
1424,251,9648,Mystery
1425,251,10749,Romance
1426,812,16,Animation
1427,812,10751,Family
1428,812,35,Comedy
1429,812,12,Adventure
1430,812,14,Fantasy
1431,812,10749,Romance
1432,280,28,Action
1433,280,53,Thriller
1434,280,878,Science Fiction
1435,581,12,Adventure
1436,581,18,Drama
1437,581,37,Western
1438,80350,53,Thriller
1439,80350,28,Action
1440,80350,18,Drama
1441,268,14,Fantasy
1442,268,28,Action
1443,274,80,Crime
1444,274,18,Drama
1445,274,53,Thriller
1446,408,14,Fantasy
1447,408,16,Animation
1448,408,10751,Family
1449,10020,10749,Romance
1450,10020,10751,Family
1451,10020,16,Animation
1452,10020,14,Fantasy
1453,10020,10402,Music
1454,10895,16,Animation
1455,10895,10751,Family
1456,114,10749,Romance
1457,114,35,Comedy
1458,41043,35,Comedy
1459,41043,18,Drama
1460,41043,14,Fantasy
1461,576,12,Adventure
1462,576,37,Western
1463,15477,80,Crime
1464,15477,53,Thriller
1465,59146,18,Drama
1466,59146,10769,Foreign
1467,59146,10749,Romance
1468,30528,35,Comedy
1469,30528,10749,Romance
1470,7300,35,Comedy
1471,7300,10749,Romance
1472,10824,27,Horror
1473,261246,10749,Romance
1474,261246,18,Drama
1475,275,80,Crime
1476,275,18,Drama
1477,275,53,Thriller
1478,25059,12,Adventure
1479,25059,35,Comedy
1480,25059,18,Drama
1481,25059,10751,Family
1482,11827,16,Animation
1483,11827,878,Science Fiction
1484,8766,27,Horror
1485,8766,53,Thriller
1486,8766,878,Science Fiction
1487,23570,35,Comedy
1488,23570,10749,Romance
1489,47333,18,Drama
1490,47333,10749,Romance
1491,54850,18,Drama
1492,54850,9648,Mystery
1493,54850,53,Thriller
1494,51242,35,Comedy
1495,51242,10769,Foreign
1496,10112,16,Animation
1497,10112,35,Comedy
1498,10112,10751,Family
1499,10112,12,Adventure
1500,4307,18,Drama
1501,4307,10749,Romance
1502,46029,35,Comedy
1503,46029,10749,Romance
1504,32308,35,Comedy
1505,32308,10751,Family
1506,88893,12,Adventure
1507,88893,18,Drama
1508,88893,99,Documentary
1509,52873,18,Drama
1510,340210,53,Thriller
1511,340210,28,Action
1512,340210,18,Drama
1513,44281,35,Comedy
1514,44281,18,Drama
1515,28121,35,Comedy
1516,28121,53,Thriller
1517,28121,80,Crime
1518,28121,10749,Romance
1519,12520,35,Comedy
1520,12520,53,Thriller
1521,12520,80,Crime
1522,12520,18,Drama
1523,1592,80,Crime
1524,1592,18,Drama
1525,1592,9648,Mystery
1526,1592,53,Thriller
1527,36447,18,Drama
1528,36447,10749,Romance
1529,19042,10749,Romance
1530,19042,16,Animation
1531,19042,10751,Family
1532,19042,12,Adventure
1533,19042,14,Fantasy
1534,38884,18,Drama
1535,38884,36,History
1536,38884,10752,War
1537,38884,10749,Romance
1538,47449,35,Comedy
1539,36259,14,Fantasy
1540,36259,878,Science Fiction
1541,36259,10751,Family
1542,41852,35,Comedy
1543,41852,18,Drama
1544,40926,18,Drama
1545,40926,53,Thriller
1546,9099,35,Comedy
1547,9099,10751,Family
1548,2021,35,Comedy
1549,2021,18,Drama
1550,2021,10749,Romance
1551,61752,35,Comedy
1552,10988,18,Drama
1553,10988,27,Horror
1554,10988,9648,Mystery
1555,10988,53,Thriller
1556,11479,12,Adventure
1557,11479,18,Drama
1558,11479,35,Comedy
1559,11479,10751,Family
1560,398959,10749,Romance
1561,398959,18,Drama
1562,287305,35,Comedy
1563,339428,35,Comedy
1564,12652,18,Drama
1565,12652,10749,Romance
1566,10684,18,Drama
1567,10684,53,Thriller
1568,10684,9648,Mystery
1569,10684,10752,War
1570,954,12,Adventure
1571,954,28,Action
1572,954,53,Thriller
1573,68445,18,Drama
1574,68445,35,Comedy
1575,18989,18,Drama
1576,18989,10749,Romance
1577,10801,35,Comedy
1578,54285,27,Horror
1579,54285,9648,Mystery
1580,54285,53,Thriller
1581,8840,14,Fantasy
1582,278978,18,Drama
1583,124625,18,Drama
1584,11107,28,Action
1585,11107,35,Comedy
1586,16417,18,Drama
1587,16417,35,Comedy
1588,10363,80,Crime
1589,10363,18,Drama
1590,10363,53,Thriller
1591,161070,10749,Romance
1592,161070,35,Comedy
1593,161070,18,Drama
1594,10539,12,Adventure
1595,10539,16,Animation
1596,10539,10751,Family
1597,10543,18,Drama
1598,10543,53,Thriller
1599,10543,10749,Romance
1600,18414,35,Comedy
1601,47502,35,Comedy
1602,47502,80,Crime
1603,47502,18,Drama
1604,11902,10752,War
1605,11902,18,Drama
1606,11902,35,Comedy
1607,27098,10752,War
1608,27098,18,Drama
1609,27098,10749,Romance
1610,25087,28,Action
1611,25087,53,Thriller
1612,5801,18,Drama
1613,896,18,Drama
1614,3065,35,Comedy
1615,3065,878,Science Fiction
1616,2300,16,Animation
1617,2300,35,Comedy
1618,2300,18,Drama
1619,2300,10751,Family
1620,2300,14,Fantasy
1621,8069,878,Science Fiction
1622,288173,53,Thriller
1623,288173,28,Action
1624,288173,18,Drama
1625,187851,35,Comedy
1626,187851,27,Horror
1627,187851,878,Science Fiction
1628,27768,18,Drama
1629,27768,53,Thriller
1630,221917,18,Drama
1631,221917,10749,Romance
1632,8072,18,Drama
1633,8072,878,Science Fiction
1634,8072,9648,Mystery
1635,35797,18,Drama
1636,88030,99,Documentary
1637,88030,10769,Foreign
1638,83857,27,Horror
1639,83857,18,Drama
1640,83857,53,Thriller
1641,33245,18,Drama
1642,124460,18,Drama
1643,124460,10749,Romance
1644,27281,28,Action
1645,27281,12,Adventure
1646,27281,35,Comedy
1647,27281,10751,Family
1648,105045,18,Drama
1649,105045,10749,Romance
1650,40001,35,Comedy
1651,40001,10749,Romance
1652,40001,18,Drama
1653,29621,28,Action
1654,29621,12,Adventure
1655,29621,878,Science Fiction
1656,29621,53,Thriller
1657,117730,18,Drama
1658,117730,10769,Foreign
1659,20762,28,Action
1660,20762,53,Thriller
1661,37144,80,Crime
1662,37144,9648,Mystery
1663,37144,53,Thriller
1664,48260,80,Crime
1665,48260,18,Drama
1666,48260,10749,Romance
1667,48260,53,Thriller
1668,12656,28,Action
1669,12656,35,Comedy
1670,12656,18,Drama
1671,12656,53,Thriller
1672,38867,18,Drama
1673,38867,10749,Romance
1674,25969,35,Comedy
1675,25969,18,Drama
1676,25969,10751,Family
1677,25969,10749,Romance
1678,44103,18,Drama
1679,44103,36,History
1680,753,18,Drama
1681,43634,10749,Romance
1682,43634,18,Drama
1683,43634,9648,Mystery
1684,9103,28,Action
1685,9103,12,Adventure
1686,90214,35,Comedy
1687,90214,10749,Romance
1688,29649,18,Drama
1689,10990,18,Drama
1690,10990,9648,Mystery
1691,10990,53,Thriller
1692,8866,35,Comedy
1693,8866,10749,Romance
1694,12233,16,Animation
1695,12233,35,Comedy
1696,12233,10751,Family
1697,23449,35,Comedy
1698,36355,12,Adventure
1699,36355,10751,Family
1700,37667,18,Drama
1701,37667,53,Thriller
1702,37667,9648,Mystery
1703,37667,10749,Romance
1704,90148,18,Drama
1705,922,18,Drama
1706,922,14,Fantasy
1707,922,37,Western
1708,11876,10752,War
1709,11876,12,Adventure
1710,11876,18,Drama
1711,11876,10749,Romance
1712,52633,28,Action
1713,52633,80,Crime
1714,52633,18,Drama
1715,62364,35,Comedy
1716,62364,10769,Foreign
1717,11687,14,Fantasy
1718,11687,35,Comedy
1719,11687,878,Science Fiction
1720,9304,35,Comedy
1721,9304,14,Fantasy
1722,9304,878,Science Fiction
1723,73183,99,Documentary
1724,131232,18,Drama
1725,131232,10769,Foreign
1726,9100,18,Drama
1727,9100,14,Fantasy
1728,9100,27,Horror
1729,9100,53,Thriller
1730,20759,35,Comedy
1731,20759,18,Drama
1732,46063,18,Drama
1733,46063,53,Thriller
1734,32513,35,Comedy
1735,32513,18,Drama
1736,32513,10749,Romance
1737,40651,16,Animation
1738,40651,18,Drama
1739,36915,18,Drama
1740,36915,9648,Mystery
1741,36915,53,Thriller
1742,40507,28,Action
1743,40507,18,Drama
1744,40507,80,Crime
1745,40507,53,Thriller
1746,9802,28,Action
1747,9802,12,Adventure
1748,9802,53,Thriller
1749,25697,35,Comedy
1750,21588,14,Fantasy
1751,21588,18,Drama
1752,21588,27,Horror
1753,21588,35,Comedy
1754,664,28,Action
1755,664,12,Adventure
1756,664,18,Drama
1757,11867,28,Action
1758,11867,878,Science Fiction
1759,47119,18,Drama
1760,314352,35,Comedy
1761,9323,28,Action
1762,9323,16,Animation
1763,9323,878,Science Fiction
1764,10280,27,Horror
1765,10280,53,Thriller
1766,10535,28,Action
1767,10535,35,Comedy
1768,124613,35,Comedy
1769,124613,18,Drama
1770,532,10751,Family
1771,532,16,Animation
1772,532,35,Comedy
1773,26744,18,Drama
1774,26744,28,Action
1775,26744,80,Crime
1776,16299,35,Comedy
1777,16299,10751,Family
1778,10547,28,Action
1779,10547,9648,Mystery
1780,10547,878,Science Fiction
1781,10547,53,Thriller
1782,245268,18,Drama
1783,245268,10752,War
1784,935,18,Drama
1785,935,35,Comedy
1786,935,10752,War
1787,55613,27,Horror
1788,55613,35,Comedy
1789,55613,18,Drama
1790,55613,14,Fantasy
1791,41007,35,Comedy
1792,41007,18,Drama
1793,41007,10749,Romance
1794,35645,18,Drama
1795,110465,10751,Family
1796,110465,12,Adventure
1797,255546,99,Documentary
1798,40751,18,Drama
1799,40751,28,Action
1800,85778,99,Documentary
1801,11101,18,Drama
1802,11101,36,History
1803,11101,10752,War
1804,9826,12,Adventure
1805,9826,28,Action
1806,9879,18,Drama
1807,9879,53,Thriller
1808,9879,80,Crime
1809,63564,18,Drama
1810,63564,35,Comedy
1811,22621,18,Drama
1812,22621,10749,Romance
1813,7095,35,Comedy
1814,7095,18,Drama
1815,7095,878,Science Fiction
1816,26890,18,Drama
1817,46732,35,Comedy
1818,46732,18,Drama
1819,46732,10751,Family
1820,124633,18,Drama
1821,202425,10402,Music
1822,202425,10749,Romance
1823,77771,18,Drama
1824,77771,10749,Romance
1825,181083,18,Drama
1826,41225,18,Drama
1827,41225,9648,Mystery
1828,41225,27,Horror
1829,87190,37,Western
1830,87190,18,Drama
1831,87190,10752,War
1832,627,18,Drama
1833,627,80,Crime
1834,32872,35,Comedy
1835,32872,10749,Romance
1836,602,28,Action
1837,602,12,Adventure
1838,602,878,Science Fiction
1839,14553,18,Drama
1840,14553,10749,Romance
1841,9566,18,Drama
1842,9566,9648,Mystery
1843,9566,53,Thriller
1844,10545,18,Drama
1845,10545,16,Animation
1846,10545,10751,Family
1847,9894,35,Comedy
1848,9894,18,Drama
1849,9894,53,Thriller
1850,11543,35,Comedy
1851,9268,28,Action
1852,9268,18,Drama
1853,9268,9648,Mystery
1854,9268,53,Thriller
1855,52059,99,Documentary
1856,9327,14,Fantasy
1857,9327,35,Comedy
1858,9327,10749,Romance
1859,9327,878,Science Fiction
1860,123763,18,Drama
1861,123763,10769,Foreign
1862,81949,18,Drama
1863,81949,10749,Romance
1864,81949,10752,War
1865,44535,35,Comedy
1866,44535,18,Drama
1867,44495,18,Drama
1868,78285,35,Comedy
1869,11228,28,Action
1870,11228,12,Adventure
1871,11228,53,Thriller
1872,10779,27,Horror
1873,10779,35,Comedy
1874,26748,18,Drama
1875,26748,9648,Mystery
1876,26748,10749,Romance
1877,38223,35,Comedy
1878,38223,18,Drama
1879,38223,10751,Family
1880,9294,18,Drama
1881,9294,14,Fantasy
1882,9294,10749,Romance
1883,9294,878,Science Fiction
1884,49963,35,Comedy
1885,49963,18,Drama
1886,49963,10749,Romance
1887,11363,35,Comedy
1888,11363,10749,Romance
1889,1645,80,Crime
1890,1645,18,Drama
1891,1645,53,Thriller
1892,31546,18,Drama
1893,77056,10749,Romance
1894,77056,35,Comedy
1895,36344,12,Adventure
1896,18550,28,Action
1897,18550,35,Comedy
1898,18550,53,Thriller
1899,11511,14,Fantasy
1900,11511,35,Comedy
1901,11511,878,Science Fiction
1902,11511,10751,Family
1903,34170,10751,Family
1904,34170,35,Comedy
1905,109478,28,Action
1906,109478,9648,Mystery
1907,109478,53,Thriller
1908,124645,10752,War
1909,124645,18,Drama
1910,12606,35,Comedy
1911,69895,35,Comedy
1912,35206,12,Adventure
1913,35206,18,Drama
1914,151489,10752,War
1915,151489,18,Drama
1916,4837,18,Drama
1917,4837,35,Comedy
1918,4837,10749,Romance
1919,12632,18,Drama
1920,12632,10769,Foreign
1921,9098,35,Comedy
1922,9098,10769,Foreign
1923,282919,18,Drama
1924,124614,53,Thriller
1925,18975,16,Animation
1926,18975,10751,Family
1927,18975,14,Fantasy
1928,11962,14,Fantasy
1929,11962,35,Comedy
1930,11962,10402,Music
1931,2925,35,Comedy
1932,28628,10749,Romance
1933,28628,18,Drama
1934,28628,35,Comedy
1935,3595,28,Action
1936,3595,53,Thriller
1937,9308,35,Comedy
1938,92381,35,Comedy
1939,18555,28,Action
1940,18555,18,Drama
1941,18555,53,Thriller
1942,12123,28,Action
1943,12123,18,Drama
1944,12123,878,Science Fiction
1945,12123,53,Thriller
1946,10830,35,Comedy
1947,10830,10751,Family
1948,10830,14,Fantasy
1949,3573,18,Drama
1950,3573,35,Comedy
1951,3573,10749,Romance
1952,10546,28,Action
1953,10546,14,Fantasy
1954,10546,53,Thriller
1955,18862,35,Comedy
1956,18862,10751,Family
1957,31417,18,Drama
1958,31417,27,Horror
1959,31417,53,Thriller
1960,9431,27,Horror
1961,9431,35,Comedy
1962,124619,18,Drama
1963,46986,18,Drama
1964,46986,10749,Romance
1965,144982,18,Drama
1966,47907,35,Comedy
1967,47907,18,Drama
1968,10061,28,Action
1969,10061,12,Adventure
1970,10061,878,Science Fiction
1971,10061,53,Thriller
1972,36266,80,Crime
1973,36266,18,Drama
1974,549,18,Drama
1975,549,36,History
1976,10478,35,Comedy
1977,10478,18,Drama
1978,10478,10749,Romance
1979,66634,18,Drama
1980,66634,10402,Music
1981,116690,18,Drama
1982,213917,18,Drama
1983,238,18,Drama
1984,238,80,Crime
1985,159,35,Comedy
1986,159,18,Drama
1987,11134,28,Action
1988,11134,80,Crime
1989,11134,53,Thriller
1990,88224,18,Drama
1991,88224,35,Comedy
1992,132641,18,Drama
1993,9303,80,Crime
1994,9303,18,Drama
1995,9303,10749,Romance
1996,9303,53,Thriller
1997,23945,35,Comedy
1998,23945,10751,Family
1999,37820,18,Drama
2000,22479,53,Thriller
2001,22479,18,Drama
2002,22479,10402,Music
2003,22479,80,Crime
2004,9054,35,Comedy
2005,9054,10751,Family
2006,241058,10749,Romance
2007,241058,35,Comedy
2008,11985,18,Drama
2009,10232,18,Drama
2010,59569,18,Drama
2011,410921,28,Action
2012,410921,80,Crime
2013,410921,18,Drama
2014,38955,28,Action
2015,38955,12,Adventure
2016,38955,80,Crime
2017,110513,35,Comedy
2018,110513,18,Drama
2019,114089,18,Drama
2020,11015,27,Horror
2021,11015,9648,Mystery
2022,11015,53,Thriller
2023,9306,14,Fantasy
2024,9306,27,Horror
2025,9306,878,Science Fiction
2026,12559,35,Comedy
2027,12559,10751,Family
