,id_movie,name,id
818,1637,Twentieth Century Fox Film Corporation,306
819,15128,Metro-Goldwyn-Mayer (MGM),8411
820,8831,Universal Pictures,33
821,8831,Renaissance Pictures,467
822,8831,Dark Horse Entertainment,552
823,8831,Largo Entertainment,1644
824,8831,Signature Pictures,2982
825,8831,JVC Entertainment Networks,4248
826,36955,Twentieth Century Fox Film Corporation,306
827,36955,Lightstorm Entertainment,574
828,10449,Touchstone Pictures,9195
829,10395,Columbia Pictures,5
830,12160,Tig Productions,335
831,12160,Warner Bros.,6194
832,12160,Kasdan Pictures,13040
833,12160,Paragon Entertainment Corp.,24217
834,40480,Touchstone Pictures,9195
835,40480,Tool Shed Productions,21857
836,52038,BBC Films,288
837,52038,Majestic Films International,2630
838,52038,Little Bird,11358
839,29444,Gramercy Pictures,37
840,29444,PolyGram Filmed Entertainment,1382
841,26352,Caravan Pictures,175
842,26352,Hollywood Pictures,915
843,39953,Strand Releasing,3923
844,39953,Strand Home Video,25583
845,315,Eve Productions Inc.,170
846,18242,Bolex Brothers,6215
847,18242,Lumen Films,6216
848,18242,Tara,6217
849,11667,Universal Pictures,33
850,11667,Capcom,7220
851,32502,Propaganda Films,278
852,32502,Motion Picture Corporation of America (MPCA),11061
853,32502,Polygram Filmed Entertainment,31080
854,32502,Snowback Productions,33419
855,28732,Live Entertainment,285
856,28732,Capitol Films,826
857,28732,Bates Entertainmant,16835
858,75555,A-Pix Entertainment,14280
859,75555,Devin Entertainment,37300
860,42981,Walt Disney Pictures,2
861,42981,Theodore Thomas Productions,90509
862,278939,Overseas FilmGroup,888
863,291731,Skyline Entertainment Partners,38179
864,291731,Arrow,38289
865,203119,Home Box Office (HBO),3268
866,203119,Frozen Rope Productions Inc.,38276
867,8011,Trans-Film,2662
868,8011,Initial Groupe,22240
869,8011,Lumière Pictures,25129
870,8011,Fallingcloud,30655
871,2654,New Line Cinema,12
872,18069,New Line Cinema,12
873,19092,New Line Cinema,12
874,2758,Paramount Pictures,4
875,2758,Orion Pictures,41
876,2758,Scott Rudin Productions,258
877,38129,HBO Independent Productions,21222
878,10436,Columbia Pictures,5
879,13595,Twentieth Century Fox Film Corporation,306
880,13595,Island World,1595
881,13595,Robert Simonds Productions,3929
882,46094,Hollywood Pictures,915
883,46094,PolyGram Filmed Entertainment,1382
884,46094,Interscope Communications,10201
885,46094,Nomura Babcock & Brown,12883
886,46094,NBB Unit One Film Partners,82606
887,46094,Longview Entertainment,82607
888,9409,Touchstone Pictures,9195
889,11853,Twentieth Century Fox Film Corporation,306
890,11853,"Ruddy Morgan Organization, The",89311
891,16771,Fine Line Features,8
892,16771,Castle Rock Entertainment,97
893,16771,Barcelona Films,16737
894,46924,Warner Bros.,6194
895,46924,Enigma Productions,7049
896,46924,BSB,58750
897,46924,NatWest Ventures,79560
898,46924,Fujisankei,79561
899,11041,Twentieth Century Fox Film Corporation,306
900,306,Paramount Pictures,4
901,306,Eddie Murphy Productions,30
902,14522,Warner Bros.,6194
903,26203,New Line Cinema,12
904,178,Trilogy Entertainment Group,2231
905,178,Metro-Goldwyn-Mayer (MGM),8411
906,19819,Paramount Pictures,4
907,57834,Orion Pictures Corporation,14150
908,57834,Heathrow Productions,18070
909,4722,Warner Bros.,6194
910,4722,Dorset Productions,10098
911,4722,Robert H. Solo Productions,10099
912,18215,Mainline Pictures,70969
913,1607,HBO Films,7429
914,1607,Savoy Pictures,11308
915,26391,Touchstone Pictures,9195
916,117553,Columbia Pictures,5
917,117553,Parkway Productions,1350
918,6075,Universal Pictures,33
919,6075,Epic Productions,1988
920,6075,Bregman/Baer Productions,11393
921,11310,Columbia Pictures,5
922,11310,Castle Rock Entertainment,97
923,18658,Metro-Goldwyn-Mayer (MGM),8411
924,9350,TriStar Pictures,559
925,9350,Canal+,5358
926,9350,Carolco Pictures,14723
927,9350,RCS Video,23246
928,9350,Cliffhanger Productions,45728
929,9350,Pioneer,45729
930,9612,Paramount Pictures,4
931,2124,Hollywood Pictures,915
932,2124,Cinergi Pictures Entertainment,1504
933,26261,TriStar Pictures,559
934,19176,Imagine Entertainment,23
935,19176,Universal Pictures,33
936,49299,Metro-Goldwyn-Mayer (MGM),8411
937,49299,Maverick Picture Company,36863
938,49299,Cecchi Gori Europa N.V.,36864
939,49299,Eye Productions,36865
940,49299,Pentamerica,68062
941,11566,Donner/Shuler-Donner Productions,5739
942,11566,Warner Bros.,6194
943,11566,Northern Lights Entertainment,8816
944,9571,Gramercy Pictures,37
945,9571,Alphaville Productions,6556
946,9571,The Criterion Collection,10932
947,9739,Silver Pictures,1885
948,9739,Warner Bros.,6194
949,34444,Fine Line Features,8
950,26141,Metro-Goldwyn-Mayer (MGM),8411
951,10997,Beijing Film Studio,708
952,10997,China Film Co-Production Corporation,2269
953,10997,Maverick Picture Company,36863
954,50463,Orion Pictures,41
955,50463,Nelson Entertainment,365
956,10443,Spring Creek Productions,705
957,10443,Warner Bros.,6194
958,16297,Spring Creek Productions,705
959,16297,Warner Bros.,6194
960,18551,Paramount Pictures,4
961,18551,Spring Creek Productions,705
962,18551,Mirage,19534
963,25440,Fine Line Features,8
964,9024,Universal Studios,13
965,9024,Imagine Entertainment,23
966,37233,Paramount Pictures,4
967,37233,Mirage Enterprises,932
968,37233,Davis Entertainment,1302
969,1634,Canal Plus,104
970,1634,Regency Enterprises,508
971,1634,Alcor Films,644
972,1634,Warner Bros.,6194
973,1634,Donner/Shuler-Donner Productions,23397
974,13815,Miramax Films,14
975,5503,Warner Bros.,6194
976,35588,Columbia Pictures,5
977,2087,Universal Pictures,33
978,2087,Largo Entertainment,1644
979,41579,Metro-Goldwyn-Mayer (MGM),8411
980,18620,Killer Films,1422
981,18620,The Samuel Goldwyn Company,8888
982,18620,Can I Watch,89521
983,18620,Islet,89522
984,18620,KPVI,89523
985,41006,Gramercy Pictures,37
986,4916,Hollywood Pictures,915
987,2019,Universal Pictures,33
988,2019,Renaissance Pictures,467
989,2019,Alphaville Films,11462
990,31642,Regency Enterprises,508
991,31642,Warner Bros.,6194
992,9255,Twentieth Century Fox Film Corporation,306
993,9255,Sidley Wright & Associates,11751
994,26271,Spelling Entertainment,272
995,26271,IRS Media,1930
996,26271,Republic Pictures (II),10348
997,10612,Miramax Films,14
998,10612,Parallax Pictures,983
999,2259,Det Danske Filminstitut,118
1000,2259,Spring Creek Productions,705
1001,2259,Eurimages,850
1002,2259,Costa do Castelo Filmes,10598
1003,2259,Neue Constantin Film,13096
1004,2259,House of Spirits Film,33027
1005,11934,PolyGram Filmed Entertainment,1382
1006,11934,Silver Pictures,1885
1007,11934,Warner Bros.,6194
1008,11934,Working Title Films,10163
1009,11934,PolyGram Filmproduktion,23873
1010,106143,Gracie Films,18
1011,106143,Columbia Pictures Corporation,441
1012,12475,Hollywood Pictures,915
1013,9386,Castle Rock Entertainment,97
1014,9386,Columbia Pictures Corporation,441
1015,7984,Universal Pictures,33
1016,7984,Hell's Kitchen Films,2307
1017,59930,Touchstone Pictures,9195
1018,15765,Touchstone Pictures,9195
1019,31643,Paramount Pictures,4
1020,31643,Baltimore Pictures,11407
1021,6,Universal Pictures,33
1022,6,Largo Entertainment,1644
1023,6,JVC Entertainment Networks,4248
1024,329,Universal Pictures,33
1025,329,Amblin Entertainment,56
1026,10909,Propaganda Films,278
1027,10909,Kouf/Bigelow Productions,3589
1028,507,Live Entertainment,285
1029,34024,Gramercy Pictures,37
1030,29918,Paramount Pictures,4
1031,9593,Columbia Pictures Corporation,441
1032,9593,Oak Productions,55528
1033,42580,Touchstone Pictures,9195
1034,22317,Savoy Pictures,11308
1035,1413,Geffen Pictures,360
1036,1413,Warner Bros.,6194
1037,12121,Regency Enterprises,508
1038,12121,Warner Bros.,6194
1039,2246,Columbia Pictures,5
1040,2246,New Line Cinema,12
1041,2246,Castle Rock Entertainment,97
1042,2246,Nelvana Limited,1023
1043,10502,Icon Entertainment International,4564
1044,10502,Warner Bros.,6194
1045,10440,TriStar Pictures,559
1046,9516,New Line Cinema,12
1047,2320,Silver Pictures,1885
1048,2320,Warner Bros.,6194
1049,5879,Argos Films,6116
1050,5879,Oshima Productions,13139
1051,5879,Shibata Organisation,14668
1052,83718,The Samuel Goldwyn Company,8888
1053,83718,Good Machine,10565
1054,11971,Renaissance Films,3102
1055,11971,American Playhouse Theatrical Films,8827
1056,2625,TriStar Pictures,559
1057,2625,Rastar Films,1177
1058,31911,Warner Bros.,6194
1059,31911,The Samuel Goldwyn Company,8888
1060,31911,Night Life Inc.,16827
1061,788,Twentieth Century Fox Film Corporation,306
1062,788,Blue Wolf,10230
1063,21450,Thin Man Films,10100
1064,21450,The Criterion Collection,10932
1065,11231,Columbia Pictures Corporation,441
1066,41588,Regency Enterprises,508
1067,41588,Alcor Films,644
1068,41588,Ixtlan,4198
1069,41588,Warner Bros.,6194
1070,41588,New Regency Pictures,10104
1071,10447,Columbia Pictures Corporation,441
1072,10447,Pacific Western,1280
1073,10447,Allied Filmmakers,1755
1074,10447,Platinum Pictures,4972
1075,31586,Columbia Pictures,5
1076,31586,New Line Cinema,12
1077,31586,Castle Rock Entertainment,97
1078,9300,Mikado Film,11912
1079,9300,Lenfilm Studio,27593
1080,9300,Adventure Pictures,36765
1081,9559,Malpaso Productions,171
1082,9559,Warner Bros.,6194
1083,9800,TriStar Pictures,559
1084,9800,Clinica Estetico,1274
1085,713,New South Wales Film & Television Office,418
1086,713,The Australian Film Commission,5186
1087,713,CiBy 2000,7832
1088,713,Jan Chapman Productions,14089
1089,8291,Columbia Pictures,5
1090,18133,Touchstone Pictures,9195
1091,25557,Hollywood Pictures,915
1092,22588,Universal Pictures,33
1093,10872,Touchstone Pictures,9195
1094,10872,Don Simpson/Jerry Bruckheimer Films,10288
1095,1245,Columbia Pictures,5
1096,1245,Merchant Ivory Productions,2370
1097,11858,Cinergi Pictures Entertainment,1504
1098,11858,Touchstone Pictures,9195
1099,7007,Twentieth Century Fox Film Corporation,306
1100,7007,Walrus & Associates,8780
1101,10467,Columbia Pictures,5
1102,10467,Beacon Pictures,10157
1103,5550,Orion Pictures,41
1104,8005,Gaumont,9
1105,8005,Twentieth Century Fox Film Corporation,306
1106,8005,Brooksfilms,5612
1107,2088,Working Title Films,10163
1108,2088,Polygram Filmed Entertainment,31080
1109,2088,Hilary Henkin,36907
1110,10412,The Australian Film Commission,5186
1111,10412,Film Victoria,11840
1112,10412,Seon Film Productions,39712
1113,10412,Romper Stomper Pty. Ltd.,50619
1114,47889,Ruby in Paradise,75712
1115,47889,Full Crew/Say Yea,75713
1116,14534,TriStar Pictures,559
1117,56583,David V. Picker Productions,14374
1118,56583,Nessa Hyams,36789
1119,56583,Carrie Productions Inc.,36790
1120,41878,Société Nouvelle de Cinématographie,249
1121,41878,La Sept Cinéma,16366
1122,424,Universal Pictures,33
1123,424,Amblin Entertainment,56
1124,35233,Twentieth Century Fox Film Corporation,306
1125,35233,Santo Domingo Film & Music Video,28822
1126,14291,Mirage Enterprises,932
1127,103413,Regency Enterprises,508
1128,103413,Alcor Films,644
1129,103413,Warner Bros.,6194
1130,103413,Fron Film Production,37265
1131,11236,American Zoetrope,70
1132,11236,Warner Bros.,6194
1133,11592,Savoy Pictures,11308
1134,11592,Polar Entertainment,17411
1135,8850,Universal Pictures,33
1136,10445,Shadowlands Productions,5553
1137,10445,Savoy Pictures,11308
1138,695,Fine Line Features,8
1139,695,Spelling Entertainment,272
1140,695,Avenue Entertainment,408
1141,43535,Touchstone Pictures,9195
1142,12519,Miramax Films,14
1143,12519,Sarah Radclyffe Productions - Sirens Limited,25158
1144,12519,British Screen Finance Ltd,25159
1145,12519,Samson Productions II,25160
1146,23210,Metro-Goldwyn-Mayer (MGM),8411
1147,23210,New Regency Pictures,10104
1148,23210,Maiden Movies,36889
1149,858,TriStar Pictures,559
1150,867,Paramount Pictures,4
1151,867,Robert Evans Company,94856
1152,78,Shaw Brothers,5798
1153,78,Warner Bros.,6194
1154,78,The Ladd Company,7965
1155,13203,Hollywood Pictures,915
1156,10442,TriStar Pictures,559
1157,11074,Columbia Pictures Industries,5848
1158,11074,Columbia Films S.A.,6386
1159,9607,Hollywood Pictures,915
1160,9607,Cinergi Pictures Entertainment,1504
1161,9607,Allied Filmmakers,1755
1162,9607,Walt Disney,5888
1163,9607,Nintendo,12288
1164,17585,New Line Cinema,12
1165,9057,Hollywood Pictures,915
1166,9057,PolyGram Filmed Entertainment,1382
1167,9057,Interscope Communications,10201
1168,9057,Nomura Babcock & Brown,12883
1169,20967,Rhombus Media,164
1170,10635,TriStar Pictures,559
1171,10635,Motion Picture Corporation of America (MPCA),11061
1172,9479,Tim Burton Productions,8601
1173,9479,Skellington Productions Inc.,8835
1174,9479,Touchstone Pictures,9195
1175,10057,Walt Disney Pictures,2
1176,10057,Caravan Pictures,175
1177,11969,Hollywood Pictures,915
1178,11969,Cinergi Pictures Entertainment,1504
1179,41590,Warner Bros.,6194
1180,41590,Morgan Creek Productions,10210
1181,319,Davis-Films,342
1182,319,August Entertainment,3322
1183,319,Warner Bros.,6194
1184,319,Morgan Creek Productions,10210
1185,15139,Twentieth Century Fox Film Corporation,306
1186,15139,Turner Pictures (I),6189
1187,161158,Téléfilm Canada,806
1188,161158,The Ontario Film Development Corporation,1203
1189,161158,Alliance Communications Corporation,2480
1190,85247,Republic Pictures (II),10348
1191,85247,Keystone Film Company (II),37572
1192,51980,Renn Productions,82
1193,51980,France 2 Cinéma,83
1194,51980,DD Productions,1524
1195,24405,Warner Bros.,6194
1196,24405,Morgan Creek Productions,10210
1197,11655,CNCAIMC,6566
1198,11800,Fine Line Features,8
1199,11800,Some Film,2658
1200,8223,CiBy 2000,7832
1201,8223,El Deseo S.A.,11736
1202,14587,Channel 4 Television,5778
1203,31504,Columbia Pictures,5
1204,31504,Castle Rock Entertainment,97
1205,41653,SVT Drama,157
1206,41653,Nordisk Film,235
1207,41653,Svensk Filmindustri (SF),6181
1208,41653,Svenska Filminstitutet (SFI),7446
1209,17600,Fine Line Features,8
1210,17600,Swelter Films,55150
1211,17600,Buckeye Films,55151
1212,10897,Universal Pictures,33
1213,10897,Amblin Entertainment,56
1214,10897,King World Entertainment,23506
1215,21352,Paramount Pictures,4
1216,37345,TriStar Pictures,559
1217,32562,Sony Pictures Classics,58
1218,32562,Channel Four Films,181
1219,32562,Arte,201
1220,32562,Brillstein-Grey Entertainment,1606
1221,32562,Home Box Office (HBO),3268
1222,32562,Columbia Pictures Television,3614
1223,32562,Zweites Deutsches Fernsehen (ZDF),4606
1224,32562,Telling Pictures,58855
1225,25403,Sacher Film,9364
1226,25403,La Sept Cinéma,16366
1227,25403,Banfilm,20769
1228,124304,Oscar Kramer S.A.,37352
1229,124304,Aura Film,37353
1230,124304,Mojame S.A.,37354
1231,9066,Paramount Pictures,4
1232,771,Twentieth Century Fox Film Corporation,306
1233,771,Hughes Entertainment,477
1234,251,Paramount Pictures,4
1235,812,Walt Disney Pictures,2
1236,280,Lightstorm Entertainment,574
1237,280,Pacific Western,1280
1238,280,Canal+,5358
1239,280,Carolco Pictures,14723
1240,280,T2 Productions,61409
1241,581,Tig Productions,335
1242,581,Majestic Films International,2630
1243,80350,Shapiro-Glickenhaus Entertainment,16636
1244,268,PolyGram Filmed Entertainment,1382
1245,268,The Guber-Peters Company,4357
1246,268,Warner Bros.,6194
1247,274,Orion Pictures,41
1248,274,Strong Heart/Demme Production,55072
1249,408,Walt Disney Productions,3166
1250,10020,Walt Disney Pictures,2
1251,10020,Walt Disney Animation Studios,6125
1252,10020,Silver Screen Partners IV,10282
1253,10895,RKO Radio Pictures,6
1254,10895,Walt Disney Productions,3166
1255,114,Touchstone Pictures,9195
1256,114,Silver Screen Partners IV,10282
1257,41043,Sodaperaga Productions,7399
1258,41043,La Sept Cinéma,23647
1259,41043,Fontaine Sarl,38963
1260,576,Warner Brothers/Seven Arts,4051
1261,15477,Trimark Pictures,4063
1262,59146,Long Shong Pictures,5551
1263,30528,Twentieth Century Fox Film Corporation,306
1264,30528,Ubu Productions,46108
1265,7300,Twentieth Century Fox Film Corporation,306
1266,7300,Fox 2000 Pictures,711
1267,7300,Via Rosa Productions,10103
1268,7300,Rosa Productions,81131
1269,10824,Propaganda Films,278
1270,10824,PolyGram Filmed Entertainment,1382
